OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,osm_id,latitude,longitude
70075,KWIK TRIP #815,US-63 & SR-48,Cumberland,WI,295,3.624,251779.0,45.5303608,-92.0438462
70076,PETRO-CARD 24 #910681,SR-32,Salem                                   ,MO,392,3.099,141271.0,37.6350212,-91.5145985
70079,PILOT #1118,US-60,Clovis,NM,593,4.079,171200.0,34.3962661,-103.178416
70080,FLYING J #1117,SR-25,Rochester,IN,370,3.859,127570.0,40.931319,-86.272736
70080,FLYING J TRAVEL PLAZA #1117,SR-25,Rochester,IN,370,3.859,127570.0,40.931319,-86.272736
70081,PILOT EXPRESS #1032,SR-7,Steubenville,OH,249,3.629,183443.0,40.4712755,-80.6042078
70082,KWIK TRIP #588,US-51 & SR-70,Woodruff,WI,395,3.09566666,153672963.0,45.8867857,-89.7041632
70083,KWIK TRIP #596,US-14,Black Earth,WI,420,3.444,4029336.0,43.0959521,-89.5466417
70084,SPEEDWAY #4440,SR-131,Waukegan,IL,293,3.789,125690.0,42.3011628,-87.861315
70084,SPEEDWAY #4440,SR-131,Waukegan,IL,293,3.659,125690.0,42.3011628,-87.861315
70085,Pilot Travel Center #1114,SR-83,Bensenville,IL,290,3.559,10584635.0,41.8131859,-87.9480795
70085,Pilot #1114,SR-83,Bensenville,IL,290,3.389,10584635.0,41.8131859,-87.9480795
70085,Pilot Travel Center #1114,SR-83,Bensenville,IL,290,3.389,10584635.0,41.8131859,-87.9480795
70085,Pilot Travel Center #1114,SR-83,Bensenville,IL,290,3.659,10584635.0,41.8131859,-87.9480795
70085,Pilot #1114,SR-83,Bensenville,IL,290,3.599,10584635.0,41.8131859,-87.9480795
70088,KWIK TRIP #138,SR-13,Park Falls,WI,395,3.14733333,251544.0,46.0240356,-90.4981618
70090,SPEEDWAY #7111,"I-40, EXIT 143 & SR-13",Hurricane Mills,TN,460,3.03233333,153432240.0,35.878975,-87.7965863
70096,LOVES TRAVEL STOP #661,US-65 & SR-81,Pine Bluff,AR,695,3.319,6689534.0,34.1947295,-91.9222985
70097,KWIK TRIP #112,SR-32 & SR-23,Sheboygan Falls,WI,444,3.29233333,251942.0,43.7514708,-87.8197706
70098,KWIK TRIP #110,US-2,Ashland,WI,334,3.699,270800.0,46.6113574,-90.7085957
70099,QUIKTRIP #1883,"I-35, EXIT 497 & US-82",Gainesville,TX,253,2.97566666,115370.0,33.6367164,-97.1557115
70100,LOVES TRAVEL STOP #718,"I-65, EXIT 158",Hope Hull,AL,720,3.26566666,153480268.0,32.193018,-86.418453
70105,LOVES TRAVEL STOP #708,"I-75, EXIT 314 & CR-48",Bushnell,FL,225,3.29566666,117491.0,28.6742034,-82.1394486
70106,LOVES TRAVEL STOPS #719,"I-35, EXIT 308",Troy,TX,765,3.159,6584729.0,31.2170809,-97.2983428
70106,LOVES TRAVEL STOP #719,"I-35, EXIT 308",Troy,TX,765,3.167,6584729.0,31.2170809,-97.2983428
70107,LOVES TRAVEL STOP #711,"I-71, EXIT 165 & SR-97",Bellville,OH,315,3.709,182663.0,40.6558643,-82.5420866
70108,RICKY ROCKETS FUEL CENTER,SR-50 & SR-83,Midlothian,IL,291,3.199,123450.0,41.6622188,-87.7385265
70108,RICKY ROCKETS FUEL CENTER,SR-50 & SR-83,Midlothian,IL,291,3.099,123450.0,41.6622188,-87.7385265
70117,RUTTERS #72,"I-81, EXIT 16 & US-30",Saint Thomas,PA,70,4.399,158264116.0,39.925196,-77.6366785
70118,SPEEDWAY #7118,US-41,Smyrna,TN,460,3.01566666,197355.0,36.031649,-86.5941799
70122,Circle K #2709301,SR-67,Decatur,AL,615,3.899,110985.0,34.5343868,-86.9071434
70124,TA Express Lamar,US-50/385,Lamar,CO,525,3.439,6924978.0,38.1142713,-102.7530916
70126,SPEEDWAY #3535,"I-71,EXIT 165 & SR-97",Bellville,OH,315,3.599,182663.0,40.6558643,-82.5420866
70127,SPEEDWAY #2929,"US-22, US-119",New Alexandria,PA,165,3.97233333,188346.0,40.4407585,-79.247454
70130,SIDE TRACK,SR-57,Wrightsville,GA,85,3.31566666,119649.0,32.691336,-82.584747
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.349,125478.0,41.904028,-88.038967
70131,THORNTONS #323,SR-64,Lombard,IL,290,3.299,125478.0,41.904028,-88.038967
70135,KUM & GO #1455,"I-44, EXIT 130",Lebanon,MO,535,3.09233333,140312.0,37.68557,-92.636934
70137,RUTTERS #8,"I-83, EXIT 14 & SR-182",York,PA,70,4.199,187708.0,39.9125867,-76.7039019
70140,CASEYS #3593,SR-7 & US-50,North Vernon,IN,375,3.59233333,127489.0,39.0240452,-85.6504564
70142,ONVO TRAVEL PLAZA - AVIS,"US-220, EXIT 118",Avis,PA,138,3.539,188595.0,41.179016,-77.319397
70144,LOVES TRAVEL STOP #635,"I-49, EXIT 24 & SR-282",Alma,AR,645,3.459,111568.0,35.53596,-94.2324066
70145,MAVERIK COUNTRY STORE #578,US-26 & US-91,Idaho Falls,ID,825,3.40233333,121455.0,43.4682715,-112.0578646
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.969,237599.0,47.6741885,-117.22494
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.989,237599.0,47.6741885,-117.22494
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.979,237599.0,47.6741885,-117.22494
70146,MAVERIK COUNTRY STORE #567,"I-90, EXIT 291A",Spokane,WA,970,3.999,237599.0,47.6741885,-117.22494
70151,LOVES TRAVEL STOP #721,"I-45, EXIT 246 & FM-1183",Ennis,TX,630,3.03566666,114467.0,32.2889255,-96.5505461
70154,Stinker,"US-34, CR-56",Kersey,CO,800,3.499,112422.0,40.3925061,-104.6763751
70155,MARATHON,"US-24, I-96 EXIT 179",Redford,MI,549,4.999,154283032.0,42.2649602,-83.2705792
70157,LOVES TRAVEL STOP #702,US-63,Waterloo,IA,565,3.769,129219.0,42.5996079,-92.3373964
70158,FLYING J #1068,"I-26, EXIT 194 & SR-16",Summerville,SC,42,3.509,194124.0,33.0849842,-80.2130588
70159,LOVES TRAVEL STOP #717,US-460 & SR-156,Disputanta,VA,180,3.56233333,18387053.0,37.155652,-77.274815
70162,PILOT #1049,US-58,Suffolk,VA,130,3.899,206528.0,36.686705,-77.022911
70163,KWIK TRIP #598,SR-23,Paynesville,MN,451,3.399,137715.0,45.3333986,-94.8694212
70168,KWIK TRIP #575,CR-75,Saint Joseph,MN,451,3.30233333,137711.0,45.5760102,-94.1248073
70169,ROCKING Oil,SR-21,Caldwell,TX,670,3.099,92017.0,30.106167,-97.444849
70170,LOVES TRAVEL STOP #716,SR-3005,Elizabethtown,KY,460,3.599,130635.0,37.694477,-85.911237
70171,CITGO HERITAGE RIDGE,US-151 & SR-26,Waupun,WI,582,3.14733333,251927.0,43.6480881,-88.7087018
70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.599,126904.0,37.996129,-88.934532
70172,MACH 1 #3,I-57 & SR-14,Benton,IL,540,3.379,126904.0,37.996129,-88.934532
70174,LOVES TRAVEL STOP #701,"I-69, EXIT 176",Capac,MI,342,3.949,134882.0,42.9868839,-82.9195684
70176,MAVERIK COUNTRY STORE #565,I-84,Boise,ID,785,3.39566666,121360.0,43.5981046,-116.5409392
70177,MAVERIK COUNTRY STORE #497,US-160 & SR-145,Cortez,CO,614,3.41566666,112223.0,37.353023,-108.5532837
70179,WORKMANS TRAVEL CENTER,"I-49, EXIT 78 & SR-264",Lowell,AR,645,3.40233333,111549.0,36.2500672,-94.150365
70180,Gulf,SR-83,Bensenville,IL,297,3.099,10584635.0,41.8131859,-87.9480795
70180,Gulf,SR-83,Bensenville,IL,297,3.059,10584635.0,41.8131859,-87.9480795
70181,CIRCLE K #2723778,US-501 & SR-78/CR-1303,Sanford,NC,177,3.049,179822.0,35.4369162,-79.2186576
70182,SHELL,US-169,Blue Earth,MN,425,3.299,1795877.0,44.047295,-94.172115
70185,PILOT # 1147,SR-302,Kermit,TX,710,3.25566666,6587594.0,31.9063551,-102.7985652
70189,HUDSON IRVING 24,SR-3A,Hudson,NH,34,3.799,305528.0,42.8223719,-71.471807
70191,LOVES TRAVEL STOP #734,"I-44, EXIT 5 & US-70",Randlett,OK,770,3.12066666,185044.0,34.1762626,-98.5004724
70192,LOVES TRAVEL STOP #720,"I-49, EXIT 94 & SR-1",Boyce,LA,730,3.174,132226.0,31.3600794,-92.580165
70208,GOLDEN GATE PETRO,SR-648,Sparks,NV,966,3.98566666,170122.0,39.5274682,-119.7810653
70209,PUMP N PETES #42,"I-49, EXIT 66 & CR-K",Jasper,MO,416,3.199,1180476.0,37.336671,-94.292167
70214,RACETRAC #688,I-20 & SR-6,Lithia Springs,GA,18,2.97233333,18449732.0,33.7770878,-84.606885
70218,LOVES TRAVEL STOP #725,I-69 & SR-260,Hanson,KY,490,3.599,130794.0,37.4170385,-87.4725456
70220,LOVES TRAVEL STOP #497,"I-40, EXIT 154 & US-64",Statesville,NC,46,3.689,180281.0,35.8134742,-80.8371217
70222,GOOD TO GO #45,"US-52 & SR-55, SR-18",Fowler,IN,375,3.699,127549.0,40.6176736,-87.3240178
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.089,134624.0,42.9691191,-83.7255358
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.289,134624.0,42.9691191,-83.7255358
70223,SPEEDWAY #8749,"I-75, EXIT 116",Flint,MI,342,3.259,134624.0,42.9691191,-83.7255358
70225,Union 76 Pilot,US-130,Riverton,NJ,105,3.999,170449.0,40.071274,-74.859782
70232,RUTTERS #73,"I-81, EXIT 8 & CR-32   ",Inwood,WV,70,3.659,240108.0,39.4102062,-78.0205744
70236,LOVES TRAVEL STOP #733,"I-25, EXIT 347",Las Vegas,NM,580,3.489,171237.0,35.6213595,-105.2030531
70238,ROAD RANGER #275,"I-10, EXIT 400 & US-277",Sonora,TX,740,3.549,115173.0,30.579905,-100.6511308
70239,GOOD 2 GO #717,"I-25, EXIT 145",Colorado Springs,CO,803,3.479,113141.0,38.8716789,-104.8338368
70240,MAVERIK COUNTRY STORE #370,"I-15, EXIT 10",Saint George,UT,910,3.5415,198918.0,37.131678,-113.5210959
70241,MAVERIK COUNTRY STORE #460,SR-88,Minden,NV,966,3.52566666,170031.0,38.8995865,-119.7791256
70242,ROAD RANGER #276,"I-35, EXIT 342A",Waco,TX,765,3.049,113870.0,31.6314577,-97.0955715
70243,CASEYS #4415,US-68 & US-31W /SR-526,Bowling Green,KY,460,2.999,130719.0,37.002145,-86.433576
70246,7-Eleven #37565,SR-944 & SR-9,Miami,FL,95,3.249,1216769.0,25.823945,-80.2397637
70251,Marathon,SR-42 & US-49,Hattiesburg,MS,620,3.03233333,253879.0,31.3559856,-89.345753
70255,J&H  FAMILY STORE #152,SR-55,Cadillac,MI,344,3.259,134888.0,44.320012,-85.211879
70255,J&H  FAMILY STORE #152,SR-55,Cadillac,MI,344,3.559,134888.0,44.320012,-85.211879
70256,PILOT TRAVEL CENTER #1128,SR-60,Bartow,FL,140,3.599,117719.0,27.8979629,-81.6023066
70256,PILOT #1128,SR-60,Bartow,FL,140,3.599,117719.0,27.8979629,-81.6023066
70257,LOVES TRAVEL STOP #739,I-2,Donna,TX,639,3.649,6587466.0,26.1839009,-98.0696603
70262,ASAP GENERAL STORE #332,US-70 & US-377,Madill,OK,569,3.01566666,184937.0,34.0831598,-96.7679029
70263,ENMARKET #769,US-301,Statesboro,GA,195,3.699,119538.0,32.4682766,-81.7616339
70266,PILOT #1161,I-20,Odessa,TX,710,3.56566666,2336480.0,31.8694777,-102.2959212
70267,LOVES TRAVEL STOP #728,"I-5, EXIT 238 & SR-164",Albany,OR,935,3.84733333,186475.0,44.7088675,-123.0537927
70268,CASEYS #3396,SR-92 & SR-149,Sigourney,IA,380,3.36233333,128991.0,41.336894,-92.180559
70269,CASEYS #3589,"I-29, EXIT 2",North Sioux City,SD,527,3.059,194954.0,42.5218001,-96.4991969
70271,CASEYS #1160,US-20,Plainview,NE,470,3.229,169427.0,42.350071,-97.91232
70274,Kwik Star #920,US-18 & US-69,Garner,IA,433,3.399,128984.0,43.1058931,-93.6139084
70276,STAR EXPRESS #5,US-301 & SR-648,Petersburg,VA,180,3.049,206598.0,37.148419,-77.358346
70277,KWIK TRIP #595,SR-46,Amery,WI,448,3.56066666,251540.0,45.305101,-92.362128
70278,KWIK TRIP #923,"I-41, EXIT 146 & CR-N",Little Chute,WI,582,3.269,251955.0,44.2977149,-88.3178893
70279,KWIK TRIP #926,SR-19 & SR-21,New Prague,MN,448,3.29066666,137660.0,44.5436263,-93.5848692
70280,LOVES TRAVEL STOP #668,"I-25, EXIT 250 & SR-56",Berthoud,CO,800,3.39066666,33120947.0,40.3021364,-104.9800236
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.339,407497.0,41.960598,-83.353276
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.239,407497.0,41.960598,-83.353276
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.429,407497.0,41.960598,-83.353276
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.489,407497.0,41.960598,-83.353276
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.549,407497.0,41.960598,-83.353276
70281,LOVES TRAVEL STOP #645,"I-75, EXIT 18",Monroe,MI,325,3.389,407497.0,41.960598,-83.353276
70282,PLEASANT SPRINGS TRAVEL,"I-39, EXIT 147 & CR-N",Cottage Grove,WI,420,3.39066666,251481.0,42.999702,-89.194522
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.399,125680.0,42.3238931,-88.1644737
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.479,125680.0,42.3238931,-88.1644737
70283,SPEEDWAY #3996,US-12 & SR-120,Round Lake,IL,293,3.449,125680.0,42.3238931,-88.1644737
70286,ROBINSONS IRVING,SR-7,Corinna,ME,170,3.93233333,12203865.0,44.8317762,-69.2667397
70287,LOVES TRAVEL STOP #710,US-31 & SR 28,Tipton,IN,457,3.84733333,1812964.0,40.2743435,-86.1271919
70291,LOVES TRAVEL STOP #723,"I-80, EXIT 310 & CR-322",Laramie,WY,795,3.61566666,40861319.0,41.3234779,-105.6153661
70292,FLYING J #1171,I-15,Mesquite,NV,910,3.70566666,170009.0,36.815282,-114.058291
70293,KWIK TRIP #922,US-8,Cameron,WI,295,3.664,251782.0,45.4014953,-91.7354584
70295,SPEEDWAY #8080,I-69 & US-20,Angola,IN,465,3.599,127829.0,41.6358065,-85.0481926
70296,MAVERIK COUNTRY STORE #573,SR-68 & SR-154,Riverton,UT,835,3.13566666,198771.0,40.5007445,-111.9388004
70298,LOVES TRAVEL STOP #740,"I-95, EXIT 38 & SR-68",Yemassee,SC,42,3.419,153963274.0,32.700133,-80.873953
70299,Mr Fuel dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,119008.0,30.4178594,-81.5658363
70299,PILOT EXPRESS #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,119008.0,30.4178594,-81.5658363
70299,Mr Fuel Travel Center dba Pilot Express #1149,"I-295, EXIT 41 & SR-105",Jacksonville,FL,75,3.239,119008.0,30.4178594,-81.5658363
70300,PILOT #1194,I-10 & US-60,Phoenix,AZ,930,6.039,111257.0,33.387333,-111.967612
70300,PILOT DEALER #1194,I-10 & US-60,Phoenix,AZ,930,6.039,111257.0,33.387333,-111.967612
70301,GOLDEN GATE TRUCKSTOP,I-80 & SR-535,Elko,NV,787,3.599,166462.0,40.808493,-115.824681
70303,Kwik Star #1004,US-63,Waterloo,IA,565,3.574,129219.0,42.5996079,-92.3373964
70304,Rusty Lantern,"I-95, EXIT 109A & SR-202",Augusta,ME,170,3.88733333,132532.0,44.3125511,-69.809802
70305,LOVES TRAVEL STOP #737,I-40/US-270,El Reno,OK,483,3.344,185070.0,35.5091419,-97.9769597
70306,KWIK STAR #1001,US-6,Newton,IA,320,3.249,128320.0,41.717164,-92.820774
70307,KWIK TRIP #592,"I-35, EXIT 159 & CR-1",Rush City,MN,451,3.37733333,137259.0,45.6802522,-92.99036
70308,KWIK TRIP #946,SR-32,Pulaski,WI,582,3.45733333,251495.0,44.6555674,-88.2208803
70309,PILOT #1165,SR-18 & SR-128,Jal,NM,593,3.36566666,171213.0,32.1194559,-103.1892841
70311,RACING MART,SR-8,Adams,MA,215,3.699,1839543.0,42.5103636,-73.1927053
70313,Flyer's #3207,"SR-143, EXIT 2",Phoenix,AZ,930,3.389,111257.0,33.4169437,-111.9778966
70314,CASEYS #2721,US-34,Lincoln,NE,413,3.3365,169588.0,40.812799,-96.226408
70318,LOVES TRAVEL STOP #738,"I-30/US-67, EXIT 122 & SR-19/SR-11",Sulphur Springs,TX,723,3.309,6603677.0,33.1206954,-95.6417278
70319,SPEEDWAY #3650,"I-76, EXIT 11 & SR-261",Wadsworth,OH,305,3.699,182622.0,41.04582,-81.694482
70320,SPEEDWAY #7177,"I-24, EXIT 158 & SR-27",Jasper,TN,285,3.014,195982.0,35.0329833,-85.5890402
70322,INDIAN HILL IRVING,SR 6,Greenville,ME,170,3.86566666,132690.0,45.464592,-69.624592
70324,LOVES TRAVEL STOP #729,CR-17 & US-20,Goshen,IN,465,3.72233333,127863.0,41.6665566,-85.8875701
70326,PILOT #1207,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.46566666,113808.0,31.5732497,-102.915887
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.329,10513253.0,41.8159599,-87.8697047
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.379,10513253.0,41.8159599,-87.8697047
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.679,10513253.0,41.8159599,-87.8697047
70329,1 STOP TRAVEL PLAZA,US-14 & US-83,Pierre,SD,571,3.38233333,195049.0,44.3688836,-100.3786197
70331,LOVES TRAVEL STOP #707,"I-64, EXIT 21",Covington,VA,185,3.649,5884638.0,37.791,-79.888304
70333,KWIK STAR #932,"I-80, EXIT 143 & CR-S14",Altoona,IA,320,2.959,128650.0,41.6646707,-93.4725521
70336,SPEEDWAY #3962,"I-39,  EXIT 3 & SR-9",Roscoe,IL,293,3.469,127017.0,42.459876,-88.9952322
70338,LOVES TRAVEL STOP #747,"I-75, EXIT 90",Sidney,OH,411,3.34566666,182718.0,40.264389,-84.182975
70341,LOVES TRAVEL STOP #741,US-29,Reidsville,NC,65,3.999,179995.0,36.4889861,-79.4884164
70342,AF TRUCK CENTER,"I-294, EXIT 33 & SR-64",Melrose Park,IL,293,3.459,124734.0,41.9061056,-87.9201228
70343,PILOT TRAVEL CENTER #1103,"I-5, EXIT 208 & SR-530",Arlington,WA,962,4.559,237216.0,48.1904354,-122.2054396
70344,KWIK TRIP #928,US-169,Princeton,MN,451,3.399,136862.0,45.631617,-93.616938
70345,LOVES TRAVEL STOP #742,"I-196, EXIT 52",Holland,MI,406,4.089,134433.0,42.7783394,-86.0290643
70349,WEIGELS #90,SR-139 & SR-66,Kodak,TN,405,3.199,154153352.0,35.9581117,-83.5931109
70351,MAVERIK COUNTRY STORE #606,US-91,Franklin,ID,825,3.579,1742089.0,41.888206,-111.816188
70353,ASAP General Store #314,"US-62, US-81, SR-9",Chickasha,OK,483,3.13233333,185084.0,35.0794419,-98.1049976
70357,Certified Oil #400489,"I-71, EXIT 104",Columbus,OH,315,3.409,182706.0,39.9156792,-83.015714
70359,PILOT # 1185,"I-15, EXIT 9   3",Littlefield,AZ,910,3.689,150938698.0,36.815282,-114.058291
70359,PILOT DEALER #1185,"I-15, EXIT 9   3",Littlefield,AZ,910,3.709,150938698.0,36.815282,-114.058291
70360,MAVERIK COUNTRY STORE #595,"I-84, EXIT 28",Caldwell,ID,785,3.369,121336.0,43.6734231,-116.6820553
70366,FAST STOP,US-41,Escanaba,MI,360,3.399,134991.0,45.9052742,-86.9926531
70371,KENT KWIK #440,US-277,Haskell,TX,575,3.539,1812574.0,33.5479271,-99.3241206
70373,KWIK TRIP #791,US-45 & SR-54,New London,WI,582,3.484,251605.0,44.4038243,-88.7347846
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.449,126934.0,39.8944979,-89.0064336
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.489,126934.0,39.8944979,-89.0064336
70375,QUIKTRIP #1853,US-81,Decatur,TX,630,2.899,115291.0,33.1413489,-97.4981438
70376,QUIKTRIP #1935,SR-183,Dallas,TX,630,2.97566666,6571629.0,32.8372613,-96.9151716
70377,WEIGELS #81,I-81 & SR-32,Morristown,TN,405,3.259,197314.0,36.1362615,-83.2815554
70379,SPEEDWAY #7209,US-411 & SR-20,Cartersville,GA,18,3.11566666,119625.0,34.2084258,-84.798895
70380,LOVES TRAVEL STOP #714,"I-85, EXIT 29",Charlotte,NC,46,3.52233333,177415.0,35.2555022,-80.9863744
70383,SPEEDWAY #4400,I-10 & SR-59,Loxley,AL,715,3.28233333,110232.0,30.6518375,-87.7608487
70385,LONGHORN EXPRESS,US-70,Ardmore,OK,253,3.009,185112.0,34.1140973,-97.0311944
70388,PILOT #1205,"I-20, EXIT 80",Monahans,TX,710,3.46566666,113808.0,31.573313,-102.8982684
70389,PILOT #1145,SR-191,Midland,TX,710,3.56566666,2528880.0,31.8986057,-102.3099976
70403,MAVERIK COUNTRY STORE #607,"I-90, EXIT 1",Post Falls,ID,970,3.37566666,121256.0,47.703456,-117.01531
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.749,127092.0,41.760351,-89.0836589
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.849,127092.0,41.760351,-89.0836589
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.639,175515.0,40.8090718,-73.177683
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.539,175515.0,40.8090718,-73.177683
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.599,175515.0,40.8090718,-73.177683
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,4.039,175741.0,40.823333,-72.988871
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.639,175741.0,40.823333,-72.988871
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.539,175741.0,40.823333,-72.988871
70409,SPEEDWAY #6512,"I-196, EXIT 49 & SR-40",Holland,MI,456,3.899,134433.0,42.7400906,-86.0774248
70410,SPEEDWAY #4107,I-285 & US-78,Stone Mountain,GA,18,3.529,358710828.0,33.8168006,-84.2507476
70411,MARATHON,SR-72,Elberton,GA,16,3.899,119921.0,34.070549,-82.742465
70413,CASEYS #3782,US-169 & SR-2,Mount Ayr,IA,320,3.164,129163.0,40.711414,-94.2235945
70415,GARDEN TRUCK STOP,SR-55 /EXIT 35,Vineland,NJ,150,3.999,170410.0,39.524678,-75.068268
70416,ALLSUPS CONVENIENCE STORE #2361,US-54 & US-287,Stratford,TX,585,2.95733333,6595948.0,36.3315733,-102.0740932
70417,CASEYS #3434,US-63,Denver,IA,565,3.499,128512.0,42.5996079,-92.3373964
70420,Circle K #2709302,SR-67,Decatur,AL,615,3.50733333,110985.0,34.5343868,-86.9071434
70421,CASEYS #3581,US-62/US-67,Corning,AR,695,3.28233333,111504.0,36.4117378,-90.6578225
70422,CIRCLE K #2741675,"I-10, EXIT 134",Tolleson,AZ,930,3.519,9586012.0,33.4614657,-112.2716369
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.649,125801.0,42.1424103,-88.5063744
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.449,125801.0,42.1424103,-88.5063744
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.459,125801.0,42.1424103,-88.5063744
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.549,125801.0,42.1424103,-88.5063744
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.489,125801.0,42.1424103,-88.5063744
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.589,154205298.0,43.3455062,-83.8633749
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.289,154205298.0,43.3455062,-83.8633749
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.479,154205298.0,43.3455062,-83.8633749
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.279,154205298.0,43.3455062,-83.8633749
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.389,154205298.0,43.3455062,-83.8633749
70425,LOVES TRAVEL STOP #731,"I-79, EXIT 105 & SR-108",Slippery Rock,PA,165,4.249,188411.0,41.0377551,-80.1247612
70426,BISHOPS TRAVEL CENTER,US-27,Attapulgus,GA,20,3.699,119556.0,30.8705318,-84.5607108
70427,PARKERS #64 (DISCOUNT AVAILABLE),SR-307,Savannah,GA,195,3.03233333,119867.0,32.093477,-81.196674
70428,PARKERS #63 (DISCOUNT AVAILABLE),US-301,Jesup,GA,195,3.11566666,119503.0,31.7214147,-81.7547165
70429,BP,SR-76,Adel,GA,10,2.969,119575.0,31.1821456,-83.3166133
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.499,125777.0,41.5516318,-87.7926013
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.599,125777.0,41.5516318,-87.7926013
70434,HUCKS FOOD & FUEL #371,SR-148 & SR-142,Mount Vernon,IL,340,3.099,126284.0,38.2997845,-88.903274
70436,CASEYS #3492,US-36,Marysville,KS,413,3.299,130242.0,39.8421715,-96.6492992
70438,BREAU BRIDGE TRUCKSTOP AND CASINO,SR-94,Breaux Bridge,LA,730,3.229,131922.0,30.232879,-91.988352
70439,CHEVRON,I-20 & SR-151,Arcadia,LA,590,3.189,132191.0,32.5633798,-92.9091639
70440,MOUND MINI MART,I-696,Warren,MI,325,3.699,135048.0,42.4899752,-83.0539294
70441,BREAK TIME #3165,US-50 & SR-13,Warrensburg,MO,400,3.29233333,140653.0,38.7729581,-93.6861207
70442,GOLDEN GATE PETRO,I-580 & US-50,Carson City,NV,966,3.599,166460.0,39.1751847,-119.7409211
70443,GLUCKSTADT FLEETWAY,"I-55, EXIT 112",Madison,MS,760,3.199,1833638.0,32.5147892,-90.1029457
70445,CASEYS #3514,SR-1,Oakes,ND,341,3.38233333,181588.0,46.109915,-98.09066
70446,ALLSUPS CONVENIENCE STORE #2220,US-285,Loving,NM,640,3.599,171292.0,32.2775706,-104.1009651
70448,CIRCLE K #4707623,"I-81, EXIT 31",Brewerton,NY,220,4.089,176258.0,43.234361,-76.129626
70450,QUEENSBURY,SR-149,Queensbury,NY,12,3.789,3155201.0,43.375164,-73.6709682
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.849,112197.0,33.0300707,-115.6091136
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.789,112197.0,33.0300707,-115.6091136
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.779,112197.0,33.0300707,-115.6091136
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.889,112197.0,33.0300707,-115.6091136
70453,MARIETTA PETROLEUM,"I-35, EXIT 15 & SR-32",Marietta,OK,253,2.92233333,184821.0,33.9438939,-97.1352583
